Class_ID, Name, Sample_Num, Flag, Gender
n006974," ""Phil_Rudd""",1, m,
n006975," ""Phil_Simms""",1, m,
n006976," ""Phil_Taylor""",1, m,
n006977," ""Philip_Craven""",1, m,
n006978," ""Philip_Green""",1, m,
n006979," ""Philip_Hammond""",1, m,
n006980," ""Philip_Michael_Thomas""",1, m,
n006981," ""Philip_Rivers""",1, m,
n006982," ""Philip_Seymour_Hoffman""",1, m,
n006983," ""Philipp_Kohlschreiber""",1, m,
n006984," ""Philipp_Lahm""",1, m,
n006985," ""Philipp_Mißfelder""",1, m,
n006986," ""Philipp_Petzschner""",1, m,
n006987," ""Philipp_Rösler""",0, m,
n006988," ""Philippe_Candeloro""",1, m,
n006989," ""Philippe_Caroit""",1, m,
n006990," ""Philippe_Cousteau""",1, m,
n006991," ""Philippe_Coutinho""",1, m,
n006992," ""Philippe_Junot""",0, m,
n006993," ""Philippe_Lucas""",1, m,
n006994," ""Philippe_Mexès""",1, m,
n006995," ""Philippe_Saint-André""",1, m,
n006996," ""Philippe_Senderos""",1, m,
n006997," ""Phillip_Schofield""",1, m,
n006998," ""Phoebe_Cates""",1, f,
n006999," ""Phoebe_Philo""",1, f,
n007000," ""Phoebe_Price""",1, f,
n007001," ""Phoebe_Tonkin""",1, f,
n007002," ""Phylicia_Rashād""",1, f,
n007003," ""Phyllis_Logan""",1, f,
n007004," ""Pia_Douwes""",1, f,
n007005," ""Pia_Haraldsen""",1, f,
n007006," ""Pia_Kjærsgaard""",1, f,
n007007," ""Piaa_Bajpai""",1, f,
n007008," ""Piedad_Córdoba""",0, f,
n007009," ""Pier_Ferdinando_Casini""",1, m,
n007010," ""Pierluigi_Collina""",1, m,
n007011," ""Piero_Fassino""",1, m,
n007012," ""Piero_Pelù""",1, m,
n007013," ""Pierre_Arditi""",1, m,
n007015," ""Pierre_Buyoya""",1, m,
n007016," ""Pierre_Casiraghi""",1, m,
n007017," ""Pierre_Lellouche""",1, m,
n007018," ""Pierre_Rabhi""",1, m,
n007019," ""Pierre_Webó""",1, m,
n007020," ""Pierre_van_Hooijdonk""",1, m,
n007021," ""Pierre-Emerick_Aubameyang""",0, m,
n007022," ""Pietro_Parolin""",1, m,
n007023," ""Pilar_López_de_Ayala""",1, f,
n007024," ""Pilar_Montenegro""",1, f,
n007025," ""Pilar_Rubio""",1, f,
n007026," ""Pino_Daniele""",1, m,
n007027," ""Piotr_Adamczyk""",1, m,
n007028," ""Piotr_Reiss""",1, m,
n007029," ""Piotr_Żyła""",1, m,
n007030," ""Pip_Pellens""",1, f,
n007031," ""Piper_Perabo""",1, f,
n007032," ""Pippa_Black""",1, f,
n007033," ""Pippa_Mann""",1, f,
n007034," ""Pippa_Middleton""",1, f,
n007035," ""Piret_Järvis""",1, f,
n007036," ""Pirmin_Schwegler""",1, m,
n007037," ""Pixie_Geldof""",1, f,
n007038," ""Poh_Ling_Yeow""",1, f,
n007039," ""Poliana_Okimoto""",1, f,
n007040," ""Polina_Kouklina""",1, f,
n007041," ""Polo_Hofer""",1, m,
n007042," ""Pooch_Hall""",1, m,
n007043," ""Pooja_Batra""",1, f,
n007044," ""Pooja_Bedi""",1, f,
n007045," ""Pooja_Bhatt""",1, f,
n007046," ""Pooja_Bose""",1, f,
n007047," ""Pooja_Gandhi""",1, f,
n007048," ""Pooja_Gaur""",1, f,
n007049," ""Pooja_Umashankar""",1, f,
n007050," ""Poonam_Bajwa""",1, f,
n007051," ""Poonam_Dhillon""",1, f,
n007052," ""Poonam_Kaur""",1, f,
n007053," ""Popa_Chubby""",1, m,
n007054," ""Portia_Doubleday""",1, f,
n007055," ""Portia_Simpson-Miller""",1, f,
n007056," ""Potito_Starace""",1, m,
n007057," ""Prabhas""",1, m,
n007058," ""Prahladananda_Swami""",1, m,
n007059," ""Prakash_Javadekar""",1, m,
n007060," ""Pratibha_Patil""",1, f,
n007061," ""Praveen_Togadia""",1, m,
n007062," ""Preeti_Jhangiani""",1, f,
n007063," ""Preetika_Rao""",1, f,
n007064," ""Preeya_Kalidas""",1, f,
n007065," ""Preslava""",1, f,
n007066," ""Primož_Kozmus""",1, m,
n007067," ""Prince_Fielder""",1, m,
n007068," ""Prince_Félix_of_Luxembourg""",0, m,
n007069," ""Prince_Michael_of_Kent""",1, m,
n007070," ""Prince_Royce""",1, m,
n007071," ""Princess_Haya_bint_Al_Hussein""",1, f,
n007072," ""Princess_Lalla_Salma_of_Morocco""",1, f,
n007073," ""Princess_Laurentien_of_the_Netherlands""",1, f,
n007074," ""Princess_Michael_of_Kent""",1, f,
n007075," ""Priscilla_Presley""",1, f,
n007076," ""Prithviraj_Sukumaran""",1, m,
n007077," ""Priya_Anand""",1, f,
n007078," ""Priya_Sachdev""",1, f,
n007079," ""Priyamani""",1, f,
n007080," ""Priyanka_Gandhi""",1, m,
n007081," ""Przemysław_Saleta""",1, m,
n007082," ""Przemysław_Tytoń""",1, m,
n007083," ""Pulkit_Samrat""",1, m,
n007084," ""Puri_Jagannadh""",1, m,
n007085," ""Pádraig_Harrington""",1, m,
n007086," ""Päivi_Räsänen""",1, f,
n007087," ""Přemysl_Sobotka""",1, m,
n007088," ""Qaasim_Middleton""",1, m,
n007089," ""Qin_Hailu""",1, f,
n007090," ""Qin_Lan""",1, f,
n007091," ""Qorianka_Kilcher""",1, f,
n007092," ""Qory_Sandioriva""",1, f,
n007093," ""Quade_Cooper""",1, f,
n007094," ""Quang_Linh""",1, f,
n007095," ""Queen_Anne-Marie_of_Greece""",1, f,
n007096," ""Queen_Harrison""",1, f,
n007097," ""Queen_Ifrica""",1, f,
n007098," ""Queen_Silvia_of_Sweden""",1, f,
n007099," ""Quentin_L._Cook""",1, m,
n007100," ""Quim_Gutiérrez""",1, m,
n007101," ""Quincy_Brown""",1, m,
n007102," ""Quique_Flores""",1, m,
n007103," ""Quique_Setién""",1, m,
n007104," ""Quirin_Berg""",0, m,
n007105," ""Quốc_Thiên""",1, m,
n007106," ""R._Madhavan""",1, m,
n007107," ""R._R._Patil""",1, m,
n007108," ""R.A._Dickey""",1, m,
n007109," ""Raageshwari""",1, f,
n007110," ""Raai_Laxmi""",1, f,
n007111," ""Raasi""",1, f,
n007112," ""Rabri_Devi""",1, f,
n007113," ""Rachael_Flatt""",1, f,
n007114," ""Rachael_Harris""",1, f,
n007115," ""Rachael_Leigh_Cook""",1, f,
n007116," ""Rachael_Taylor""",1, f,
n007117," ""Rachael_Yamagata""",1, f,
n007118," ""Rachana_Maurya""",1, f,
n007119," ""Rachel_Alejandro""",1, f,
n007120," ""Rachel_Bilson""",1, f,
n007121," ""Rachel_Bolan""",0, m,
n007122," ""Rachel_Griffiths""",1, f,
n007123," ""Rachel_Hunter""",1, f,
n007124," ""Rachel_Hurd-Wood""",1, f,
n007125," ""Rachel_Legrain-Trapani""",1, f,
n007126," ""Rachel_Melvin""",1, f,
n007127," ""Rachel_Notley""",1, f,
n007128," ""Rachel_Reynolds""",1, f,
n007129," ""Rachel_Weisz""",1, f,
n007130," ""Rachid_Badouri""",1, m,
n007131," ""Rachid_Taha""",1, m,
n007132," ""Rachida_Dati""",1, f,
n007133," ""Radamel_Falcao""",0, m,
n007134," ""Radha_Mitchell""",1, f,
n007135," ""Radhika_Apte""",1, f,
n007136," ""Radimir_Čačić""",1, m,
n007137," ""Radja_Nainggolan""",1, m,
n007138," ""Radosław_Majdan""",1, m,
n007139," ""Radosław_Sikorski""",1, m,
n007140," ""Radu_Mazăre""",1, m,
n007141," ""Radu_Stroe""",1, m,
n007142," ""Rafael_Aghayev""",1, m,
n007143," ""Rafael_Araneda""",1, m,
n007144," ""Rafael_Benítez""",1, m,
n007145," ""Rafael_Cabrera-Bello""",1, m,
n007146," ""Rafael_Cardoso""",0, m,
n007147," ""Rafael_Furcal""",1, m,
n007148," ""Rafael_Novoa""",1, m,
n007149," ""Rafael_Robayo""",1, m,
n007150," ""Rafael_Rosell""",1, m,
n007151," ""Rafael_Sóbis""",1, m,
n007152," ""Rafael_dos_Anjos""",1, m,
n007153," ""Rafael_van_der_Vaart""",1, m,
n007154," ""Rafał_Blechacz""",1, m,
n007155," ""Raffaele_Fitto""",1, m,
n007156," ""Rafferty_Law""",1, m,
n007157," ""Rafidah_Aziz""",1, f,
n007158," ""Rafik_Halliche""",1, m,
n007159," ""Raghava_Lawrence""",0, m,
n007160," ""Raghuram_Rajan""",1, m,
n007161," ""Ragini_Dwivedi""",1, f,
n007162," ""Rahat_Fateh_Ali_Khan""",0, m,
n007163," ""Rahm_Emanuel""",1, m,
n007164," ""Rahul_Bajaj""",1, m,
n007165," ""Rahul_Bose""",1, m,
n007166," ""Rahul_Dravid""",0, m,
n007167," ""Raima_Sen""",1, f,
n007168," ""Raina_Hein""",1, f,
n007169," ""Raine_Maida""",0, m,
n007170," ""Rainer_Brüderle""",1, m,
n007171," ""Rainer_Meifert""",1, m,
n007172," ""Rainhard_Fendrich""",1, m,
n007173," ""Raj_Kundra""",1, m,
n007174," ""Raj_Thackeray""",1, m,
n007175," ""Raja_Bell""",1, m,
n007176," ""Rajat_Tokas""",1, m,
n007177," ""Rajeev_Khandelwal""",1, m,
n007178," ""Rajendra_K._Pachauri""",1, m,
n007179," ""Rajeshwari_Sachdev""",1, f,
n007180," ""Rajnath_Singh""",1, m,
n007181," ""Rajneesh_Duggal""",1, m,
n007182," ""Rajshree_Thakur""",1, f,
n007184," ""Raju_Srivastav""",1, m,
n007185," ""Rakhi_Sawant""",1, f,
n007186," ""Rakshanda_Khan""",1, f,
n007187," ""Ralf_Rangnick""",1, m,
n007188," ""Ralf_Schumacher""",1, m,
n007189," ""Ralph_Herforth""",1, m,
n007190," ""Ralph_Klein""",1, m,
n007191," ""Ralph_Siegel""",1, m,
n007192," ""Raluca_Turcan""",1, f,
n007193," ""Ram_Charan""",1, m,
n007194," ""Ram_Kapoor""",1, m,
n007195," ""Ram_Pothineni""",1, m,
n007196," ""Rambha""",1, f,
n007197," ""Rambo_Amadeus""",1, m,
n007198," ""Ramdev""",1, m,
n007199," ""Ramesh_Sippy""",1, m,
n007200," ""Ramires""",1, m,
n007201," ""Ramon_Sessions""",1, m,
n007202," ""Ramona_Drews""",1, f,
n007203," ""Ramona_Singer""",1, f,
n007204," ""Ramses_Barden""",1, m,
n007205," ""Ramy_Ashour""",1, m,
n007206," ""Ramy_Ayach""",1, m,
n007207," ""Ramya_Krishnan""",1, f,
n007208," ""Ramya_Sri""",1, f,
n007209," ""Rana_Daggubati""",1, m,
n007210," ""Rande_Gerber""",0, m,
n007211," ""Randy_Carlyle""",1, m,
n007212," ""Randy_Orton""",1, m,
n007213," ""Randy_Travis""",1, m,
n007214," ""Ranga_Yogeshwar""",1, m,
n007215," ""Ranidel_de_Ocampo""",1, m,
n007216," ""Rannvijay_Singh""",1, m,
n007217," ""Ranomi_Kromowidjojo""",1, f,
n007218," ""Ranulph_Fiennes""",1, m,
n007219," ""Raphael_Holzdeppe""",1, m,
n007220," ""Raphael_Saadiq""",1, m,
n007221," ""Raphael_Wolf""",1, m,
n007222," ""Raphaël_Personnaz""",1, m,
n007223," ""Raphaël_Varane""",1, m,
n007224," ""Raqesh_Vashisth""",1, m,
n007225," ""Raquel_Sánchez-Silva""",1, f,
n007226," ""Raquel_Welch""",1, f,
n007227," ""Rashad_Evans""",1, m,
n007228," ""Rashard_Lewis""",1, m,
n007229," ""Rashida_Jones""",1, f,
n007230," ""Rasim_Ljajić""",1, m,
n007231," ""Ratan_Rajput""",1, f,
n007232," ""Ratan_Tata""",1, m,
n007233," ""Rati_Agnihotri""",1, f,
n007234," ""Rauf_Aregbesola""",1, m,
n007235," ""Raveena_Tandon""",1, f,
n007236," ""Ravel_Morrison""",1, m,
n007237," ""Raven-Symoné""",1, f,
n007238," ""Ravi_Coltrane""",1, m,
n007239," ""Ravichandran_Ashwin""",1, m,
n007240," ""Ray_Mabus""",0, m,
n007241," ""Ray_Newman""",0, f,
n007242," ""Ray_Romano""",1, m,
n007243," ""Ray_Wise""",1, m,
n007244," ""Raymond_Blanc""",1, m,
n007245," ""Raymond_Domenech""",1, m,
n007246," ""Raymond_van_Barneveld""",0, m,
n007247," ""Rayver_Cruz""",1, m,
n007248," ""Raúl_Arévalo""",1, m,
n007249," ""Raúl_Bobadilla""",1, m,
n007250," ""Raúl_Richter""",1, m,
n007251," ""Raúl_Zaffaroni""",1, m,
n007252," ""Rebecca_Adlington""",1, f,
n007253," ""Rebecca_Breeds""",1, f,
n007254," ""Rebecca_Gayheart""",1, f,
n007255," ""Rebecca_Hall""",1, f,
n007256," ""Rebecca_Immanuel""",1, f,
n007257," ""Rebecca_Romijn""",1, f,
n007258," ""Rebekah_Brooks""",1, f,
n007259," ""Reby_Sky""",1, f,
n007261," ""Recep_Tayyip_Erdoğan""",0, m,
n007262," ""Reeve_Carney""",1, m,
n007263," ""Reggie_Watts""",1, m,
n007264," ""Reggie_Yates""",1, m,
n007265," ""Regina_Casé""",1, f,
n007266," ""Regina_Duarte""",1, f,
n007267," ""Regina_Halmich""",1, f,
n007268," ""Regina_Lund""",1, f,
n007269," ""Reimond_Manco""",1, m,
n007270," ""Reina_Tanaka""",1, f,
n007271," ""Reinhold_Messner""",1, m,
n007272," ""Reinhold_Mitterlehner""",1, m,
n007273," ""Reka_Ebergenyi""",1, f,
n007274," ""Remo_DSouza""",1, m,
n007275," ""Remy_Ma""",1, f,
n007276," ""Remya_Nambeesan""",1, f,
n007277," ""Rena_Sofer""",1, f,
n007278," ""Renan_Barão""",1, m,
n007279," ""Renata_Dancewicz""",1, f,
n007280," ""Renata_Kuerten""",1, f,
n007281," ""Renata_Litvinova""",1, f,
n007282," ""Renata_Polverini""",1, f,
n007283," ""Renate_Künast""",1, f,
n007284," ""Renate_Schmidt""",1, f,
n007285," ""Renate_Thyssen-Henne""",1, m,
n007286," ""Renato_Augusto""",1, m,
n007287," ""Renato_Brunetta""",1, m,
n007288," ""Renato_Casagrande""",1, m,
n007289," ""Renaud_Capuçon""",1, m,
n007290," ""Renaud_Lavillenie""",1, m,
n007291," ""Rene_Russo""",1, f,
n007292," ""Rene_Syler""",1, f,
n007293," ""Renu_Desai""",1, f,
n007294," ""Renuka_Shahane""",1, f,
n007295," ""René_Adler""",1, m,
n007296," ""René_Girard""",0, m,
n007297," ""René_Simões""",1, m,
n007298," ""Renée_Fleming""",1, f,
n007299," ""Reon_Kadena""",1, f,
n007300," ""Retief_Goosen""",1, m,
n007301," ""Reto_Ziegler""",1, m,
n007302," ""Reuven_Rivlin""",1, m,
n007303," ""Rex_Gildo""",1, m,
n007304," ""Rex_Ryan""",1, m,
n007305," ""Reynaldo_Gianecchini""",1, m,
n007306," ""Rhian_Sugden""",1, f,
n007307," ""Rhona_Mitra""",1, f,
n007308," ""Ria_Antoniou""",1, f,
n007309," ""Rianne_ten_Haken""",1, f,
n007310," ""Ric_Ocasek""",1, m,
n007311," ""Ricardo_Antonio_Chavira""",1, m,
n007312," ""Ricardo_Baldin""",1, m,
n007313," ""Ricardo_Darín""",1, m,
n007314," ""Ricardo_Ferretti""",1, m,
n007315," ""Ricardo_Gareca""",1, m,
n007316," ""Ricardo_La_Volpe""",1, m,
n007317," ""Ricardo_Lorenzetti""",1, m,
n007318," ""Ricardo_Lunari""",1, m,
n007319," ""Ricardo_Martinelli""",1, m,
n007320," ""Ricardo_Mayorga""",1, m,
n007321," ""Ricardo_Moniz""",1, m,
n007322," ""Ricardo_Quaresma""",1, m,
n007323," ""Ricardo_Sá_Pinto""",1, m,
n007324," ""Riccardo_Fogli""",1, m,
n007325," ""Riccardo_Montolivo""",1, m,
n007326," ""Riccardo_Muti""",1, m,
n007327," ""Riccardo_Scamarcio""",1, m,
n007328," ""Rich_Rodriguez""",1, m,
n007329," ""Richa_Pallod""",1, f,
n007330," ""Richa_Soni""",1, m,
n007331," ""Richard_Armitage""",1, m,
n007332," ""Richard_Bohringer""",1, m,
n007333," ""Richard_Bruton""",1, m,
n007334," ""Richard_Desmond""",1, m,
n007335," ""Richard_Galliano""",1, m,
n007336," ""Richard_Gasquet""",1, m,
n007337," ""Richard_Gutierrez""",1, m,
n007338," ""Richard_Madden""",1, m,
n007339," ""Richard_Paez""",1, m,
n007340," ""Richard_Quest""",1, m,
n007341," ""Richard_Simmons""",1, m,
n007342," ""Richard_Speight_Jr.""",469,1, m
n007343," ""Richard_Stallman""",1, m,
n007344," ""Richard_Sulík""",1, m,
n007345," ""Richard_Trumka""",1, m,
n007346," ""Richarlyson""",1, m,
n007347," ""Richie_Havens""",1, m,
n007348," ""Richie_McCaw""",1, m,
n007349," ""Richie_Porte""",1, m,
n007350," ""Richie_Sambora""",1, m,
n007351," ""Rick_Bayless""",1, m,
n007352," ""Rick_Carlisle""",1, m,
n007353," ""Rick_Gervais""",1, m,
n007354," ""Rick_Gonzalez""",1, m,
n007355," ""Rick_Kavanian""",1, m,
n007356," ""Rick_Perry""",1, m,
n007357," ""Rick_Pitino""",1, m,
n007358," ""Rick_Rose""",0, m,
n007359," ""Rick_Scott""",1, m,
n007360," ""Rickey_Medlocke""",1, m,
n007361," ""Ricki_Lake""",1, f,
n007362," ""Rickie_Fowler""",1, m,
n007363," ""Rickie_Weeks""",1, m,
n007364," ""Ricky_Memphis""",1, m,
n007365," ""Ricky_Paull_Goldin""",1, m,
n007366," ""Ricky_Ponting""",1, m,
n007367," ""Ricky_Rubio""",1, m,
n007368," ""Ricky_Schroder""",0, m,
n007369," ""Ricky_Skaggs""",1, m,
n007370," ""Ricky_Walden""",1, m,
n007371," ""Rigobert_Song""",1, m,
n007372," ""Rika_Ishikawa""",1, f,
n007373," ""Rika_Zaraï""",1, f,
n007374," ""Rikard_Norling""",1, m,
n007375," ""Rima_Fakih""",1, f,
n007376," ""Rima_Kallingal""",1, f,
n007377," ""Rimi_Sen""",1, f,
n007378," ""Rin_Takanashi""",1, f,
n007379," ""Rina_Akiyama""",1, f,
n007380," ""Rina_Koike""",1, f,
n007381," ""Rina_Uchiyama""",0, f,
n007382," ""Rinko_Kikuchi""",1, f,
n007383," ""Rio_Ferdinand""",1, m,
n007384," ""Rio_Mavuba""",1, m,
n007385," ""Risa_Niigaki""",0, f,
n007386," ""Rita_Cadillac""",1, f,
n007387," ""Rita_Dalla_Chiesa""",1, f,
n007388," ""Rita_Dominic""",1, f,
n007389," ""Rita_Wilson""",1, f,
n007391," ""River_Phoenix""",1, m,
n007392," ""River_Viiperi""",1, m,
n007393," ""Riya_Sen""",1, f,
n007394," ""Rizal_Ramli""",1, m,
n007395," ""Rob_Ford""",1, m,
n007396," ""Rob_Halford""",1, m,
n007397," ""Rob_Kardashian""",0, m,
n007398," ""Rob_Kearney""",1, m,
n007399," ""Rob_Lowe""",1, m,
n007400," ""Rob_McElhenney""",1, m,
n007401," ""Rob_Nicholson""",1, m,
n007402," ""Rob_Schneider""",1, m,
n007403," ""Rob_Smedley""",1, m,
n007404," ""Rob_van_Gijzel""",1, m,
n007405," ""Robbie_Farah""",1, m,
n007406," ""Robbie_Fruean""",1, m,
n007407," ""Robbie_Kruse""",1, m,
n007408," ""Robert_A._McDonald""",1, m,
n007409," ""Robert_Berić""",1, m,
n007410," ""Robert_Biedroń""",1, m,
n007411," ""Robert_Cray""",1, m,
n007412," ""Robert_De_Niro""",1, m,
n007413," ""Robert_Downey_Jr.""",1, m,
n007414," ""Robert_F._Kennedy_Jr.""",380,1, m
n007415," ""Robert_Gant""",328,1, m
n007416," ""Robert_Glasper""",271,1, m
n007417," ""Robert_Herjavec""",363,1, m
n007418," ""Robert_Huth""",338,1, m
n007419," ""Robert_Kaliňák""",320,1, m
n007420," ""Robert_Knepper""",423,1, m
n007421," ""Robert_Kraft""",444,1, m
n007422," ""Robert_Maaskant""",331,1, m
n007423," ""Robert_Makłowicz""",334,1, m
n007425," ""Robert_Pattison""",434,1, m
n007426," ""Robert_Pirès""",425,1, m
n007427," ""Robert_Prosinečki""",366,1, m
n007428," ""Robert_Redford""",494,1, m
n007429," ""Robert_Rey""",211,1, m
n007430," ""Robert_Smith""",239,1, m
n007431," ""Robert_Turcescu""",270,1, m
n007432," ""Robert_Więckiewicz""",541,1, m
n007433," ""Robert_Zollitsch""",412,1, m
n007434," ""Roberta_Anastase""",228,1, f
n007435," ""Roberta_Miranda""",213,1, f
n007436," ""Roberta_Vinci""",357,1, m
n007437," ""Roberto_Alagna""",435,1, m
n007438," ""Roberto_Bolle""",380,1, m
n007439," ""Roberto_Costa""",209,0, m
n007440," ""Roberto_Formigoni""",414,1, m
n007441," ""Roberto_Giacobbo""",221,1, m
n007442," ""Roberto_Heras""",300,1, m
n007443," ""Roberto_Hilbert""",321,1, m
n007444," ""Roberto_Justus""",318,1, m
n007445," ""Roberto_Maroni""",538,1, m
n007446," ""Roberto_Martínez""",412,1, m
n007447," ""Roberto_Merhi""",367,1, m
n007448," ""Roberto_Ovelar""",355,1, m
n007449," ""Roberto_Palazuelos""",300,1, m
n007450," ""Roberto_Pereyra""",387,1, m
n007451," ""Roberto_Soldado""",415,1, m
n007452," ""Roberto_Vecchioni""",351,1, m
n007453," ""Robin_Dunne""",290,1, m
n007454," ""Robin_Dutt""",454,1, m
n007455," ""Robin_Lopez""",336,1, m
n007456," ""Robin_Meade""",371,1, f
n007457," ""Robin_Pecknold""",346,1, m
n007458," ""Robin_Roberts""",450,1, f
n007459," ""Robin_Strasser""",215,1, f
n007460," ""Robin_Söderling""",382,1, m
n007461," ""Robin_Tunney""",373,1, f
n007462," ""Robin_Uthappa""",278,1, m
n007463," ""Robin_Ventura""",232,1, m
n007464," ""Robin_Wright""",493,1, f
n007465," ""Robin_van_Persie""",530,1, m
n007466," ""Robinho""",502,1, m
n007467," ""Robinson_Canó""",328,1, m
n007468," ""Robson_Green""",388,1, m
n007469," ""Rocco_DiSpirito""",361,1, m
n007470," ""Rochelle_Aytes""",412,1, f
n007471," ""Rocio_Muñoz""",294,1, f
n007472," ""Rocky_Elsom""",313,1, m
n007473," ""Rocsi_Diaz""",468,1, f
n007474," ""Rocío_Igarzábal""",412,0, f
n007475," ""Rocío_Jurado""",314,1, f
n007476," ""Rod_Stewart""",489,1, m
n007477," ""Roddy_Piper""",316,1, m
n007478," ""Roddy_Woomble""",227,1, m
n007479," ""Rodjun_Cruz""",249,1, m
n007480," ""Rodolfo_Arruabarrena""",431,1, m
n007481," ""Rodolfo_Sancho""",489,1, m
n007482," ""Rodrigo_Duterte""",444,1, m
n007483," ""Rodrigo_Guirao_Díaz""",354,1, m
n007484," ""Rodrigo_Hilbert""",482,1, m
n007485," ""Rodrigo_Lombardi""",292,1, m
n007486," ""Rodrigo_Millar""",267,1, m
n007487," ""Rodrigo_Pimpão""",226,1, m
n007488," ""Rodrigo_Santoro""",365,1, m
n007489," ""Rodrigão""",376,1, m
n007490," ""Roger_Allam""",324,1, m
n007491," ""Roger_Cicero""",395,1, m
n007492," ""Roger_Donaldson""",214,1, m
n007493," ""Roger_Federer""",553,1, m
n007494," ""Roger_Goodell""",390,1, m
n007495," ""Roger_Gracie""",200,1, m
n007496," ""Roger_Wicker""",254,1, m
n007497," ""Rohit_Sharma""",218,1, m
n007498," ""Rokia_Traoré""",274,1, f
n007499," ""Roland_Jahn""",321,1, m
n007501," ""Rolandas_Paksas""",355,1, m
n007502," ""Rolando_Bianchi""",389,1, m
n007503," ""Rolando_Boldrin""",209,1, m
n007504," ""Rolando_Maran""",326,1, m
n007505," ""Rolando_McClain""",113,1, m
n007506," ""Rolando_Villazón""",427,1, m
n007507," ""Roma_Asrani""",331,1, f
n007508," ""Roma_Gąsiorowska""",507,1, f
n007509," ""Roma_Maffia""",304,1, m
n007510," ""Romain_Duris""",400,1, m
n007511," ""Romain_Grosjean""",419,1, m
n007512," ""Roman_Knizka""",373,1, m
n007513," ""Roman_Koudelka""",215,1, m
n007514," ""Roman_Neustädter""",370,1, m
n007515," ""Roman_Polko""",246,1, m
n007516," ""Roman_Reigns""",346,1, m
n007517," ""Roman_Šebrle""",427,1, m
n007518," ""Romelu_Lukaku""",271,1, m
n007519," ""Romeo_Santos""",453,1, m
n007520," ""Romero_Jucá""",348,1, m
n007521," ""Romina_Mondello""",277,1, f
n007522," ""Rommel_Pacheco""",258,1, m
n007523," ""Romy_Schneider""",443,1, f
n007524," ""Ron_Atkinson""",310,1, m
n007525," ""Ron_Dennis""",467,1, m
n007526," ""Ron_Dermer""",204,1, m
n007527," ""Ron_Ng""",356,1, m
n007528," ""Ron_Paul""",376,1, m
n007529," ""Ron_Thal""",282,1, m
n007530," ""Ron_Vlaar""",416,1, m
n007531," ""Ron-Robert_Zieler""",397,0, m
n007532," ""RonReaco_Lee""",217,1, m
n007533," ""Rona_Ambrose""",270,1, f
n007534," ""Ronald_Plasterk""",364,1, m
n007535," ""Ronald_Pofalla""",345,1, m
n007536," ""Ronan_Farrow""",387,1, m
n007537," ""Ronan_OGara""",438,1, m
n007538," ""Ronit_Elkabetz""",283,1, f
n007539," ""Ronit_Roy""",518,1, m
n007540," ""Ronn_Moss""",574,1, m
n007542," ""Ronnie_Coleman""",325,1, m
n007543," ""Ronnie_Dunn""",356,1, m
n007544," ""Ronnie_OSullivan""",484,1, m
n007545," ""Ronnie_Ortiz-Magro""",420,1, m
n007546," ""Ronnie_Wood""",580,1, m
n007547," ""Ronny_Rockel""",271,1, m
n007548," ""Roop_Kumar_Rathod""",349,0, m
n007549," ""Roque_Santa_Cruz""",404,1, m
n007550," ""Rory_Best""",421,1, m
n007551," ""Rory_Culkin""",401,1, m
n007552," ""Rory_MacDonald""",361,1, m
n007553," ""Rory_McIlroy""",448,1, m
n007554," ""Rory_Sloane""",274,1, m
n007555," ""Rory_Stewart""",279,1, m
n007557," ""Rosa_Mendes""",387,1, f
n007558," ""Rosalie_Thomass""",385,1, f
n007559," ""Rosamund_Pike""",566,1, f
n007560," ""Rosanna_Scotto""",590,1, f
n007561," ""Rosanne_Cash""",286,1, f
n007562," ""Rosario_Murillo""",326,1, f
n007563," ""Rose_Byrne""",359,1, f
n007564," ""Rose_McGowan""",599,1, f
n007565," ""Roseanne_Barr""",394,1, f
n007566," ""Roselyn_Sánchez""",463,1, f
n007567," ""Roselyne_Bachelot""",490,1, f
n007568," ""Rosemarie_DeWitt""",342,1, f
n007569," ""Roshni_Chopra""",375,1, f
n007570," ""Roshumba_Williams""",255,1, f
n007571," ""Rosi_Mittermaier""",336,0, f
n007572," ""Rosie_Jones""",326,1, f
n007573," ""Rosie_ODonnell""",421,1, f
n007574," ""Rosie_Perez""",257,1, f
n007575," ""Ross_Antony""",596,1, m
n007576," ""Ross_Brawn""",476,1, m
n007577," ""Ross_Mathews""",452,1, m
n007578," ""Ross_Noble""",307,1, m
n007579," ""Rossy_de_Palma""",437,1, f
n007580," ""Rouwaida_Attieh""",236,1, f
n007581," ""Rowan_Williams""",368,1, m
n007582," ""Roxanne_Pallett""",383,1, f
n007583," ""Roxy_Olin""",298,1, f
n007584," ""Roy_Blunt""",385,1, m
n007585," ""Roy_Horn""",533,1, m
n007586," ""Roy_Jones_Jr.""",350,1, m
n007587," ""Roy_Keane""",356,1, m
n007588," ""Roy_Oswalt""",248,1, m
n007589," ""Royler_Gracie""",278,1, m
n007590," ""Rozalia_Mancewicz""",638,1, f
n007591," ""Rozanna_Purcell""",500,1, f
n007592," ""Rozonda_Thomas""",527,1, f
n007593," ""Ruairi_Quinn""",352,1, m
n007594," ""Ruba_Nadda""",174,0, f
n007595," ""Ruben_Studdard""",370,1, m
n007596," ""Rubens_Barrichello""",377,1, m
n007597," ""Rubina_Dilaik""",313,1, f
n007598," ""Ruby_Lin""",409,1, f
n007599," ""Ruby_Wax""",336,1, f
n007600," ""Rubén_Castro""",386,1, m
